# location  velocity  "start time"  diameter  density
#  x y z     u v w
0.005	0.9921972721084487	1.67195975907372	0.0	0.0	0.0	0.0	10.1e-6	977.0
0.005	0.9895566506275498	1.6754082018004643	0.0	0.0	0.0	0.0	10.1e-6	977.0
0.005	1.0094916362299362	1.670938925293189	0.0	0.0	0.0	0.0	10.1e-6	977.0
0.005	0.995001709015127	1.677871872051281	0.0	0.0	0.0	0.0	10.1e-6	977.0
0.005	1.0110720606993326	1.678559901016252	0.0	0.0	0.0	0.0	10.1e-6	977.0
0.005	0.981732321436137	1.6706905347827214	0.0	0.0	0.0	0.25	10.1e-6	977.0
0.005	1.0125449659744543	1.675082083415516	0.0	0.0	0.0	0.25	10.1e-6	977.0
0.005	0.997450392182222	1.6746889426339613	0.0	0.0	0.0	0.25	10.1e-6	977.0
0.005	1.0117628592597392	1.6703383011825992	0.0	0.0	0.0	0.25	10.1e-6	977.0
0.005	1.0074981420342095	1.6746491922318085	0.0	0.0	0.0	0.25	10.1e-6	977.0
0.005	0.9993907843190023	1.6798585717512202	0.0	0.0	0.0	0.5	10.1e-6	977.0
0.005	1.0023049750394868	1.6798853524110628	0.0	0.0	0.0	0.5	10.1e-6	977.0
0.005	1.0186328465131873	1.6766152869746656	0.0	0.0	0.0	0.5	10.1e-6	977.0
0.005	0.9830613502925034	1.67785459468845	0.0	0.0	0.0	0.5	10.1e-6	977.0
0.005	0.9830230930931562	1.6755778509018853	0.0	0.0	0.0	0.5	10.1e-6	977.0
0.005	1.006718021107563	1.6787437581312088	0.0	0.0	0.0	0.75	10.1e-6	977.0
0.005	0.9907534889187718	1.6752944149689484	0.0	0.0	0.0	0.75	10.1e-6	977.0
0.005	1.0104245977535329	1.6750297901599904	0.0	0.0	0.0	0.75	10.1e-6	977.0
0.005	0.9823857293196676	1.679665127852427	0.0	0.0	0.0	0.75	10.1e-6	977.0
0.005	0.9900017367557333	1.6761718607245215	0.0	0.0	0.0	0.75	10.1e-6	977.0
